,track_id,playlist_name,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
417,1qEmFfgcLObUfQm0j1W2CK,Popsito,Late Night Talking,Harry Styles,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,177955
418,29rBJWizgnVht4qXpHyDxh,Popsito,Willing & Able,Disclosure,0.571,0.632,5,-6.884,0,0.752,0.252,0.0,0.104,0.943,199.987,292760
419,0usm8p309eb1kUDBy26u3t,Popsito,I Want Your Lovin’ - Edit,Whilk & Misky,0.725,0.522,6,-8.108,0,0.0702,0.895,0.0703,0.135,0.878,91.996,200392
420,1SwdyY367WF7OwvOZl2yml,Popsito,Remedy,Breakbot,0.754,0.597,5,-6.472,1,0.0554,0.61,0.000269,0.172,0.499,107.038,268520
421,17IrhV0fINXu3GCA3Ssz4Y,Popsito,Tot Està per Fer,Acció,0.786,0.597,4,-6.735,0,0.0341,0.192,2.37e-05,0.152,0.752,124.035,240131
422,5MjUkhqCpr5uZ39xZmLZxe,Popsito,Me And Those Dreamin' Eyes Of Mine,D'Angelo,0.511,0.402,4,-10.695,0,0.219,0.702,0.00014,0.11,0.503,83.339,286800
423,7HW5WIw7ZgZORCzUxv5gW5,Popsito,Don't Go Breaking My Heart,Elton John,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440
424,51UA67mEMSdjeIvbfBf2Q1,Popsito,Melancolia,Caravan Palace,0.71,0.688,6,-6.622,1,0.0305,0.656,1.62e-06,0.0972,0.768,136.032,243387
425,5jr6pG3khBcBXZRm8NogSe,Popsito,Baby I'm Yours,Breakbot,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,215787
426,2SDx0PooHZI1SQKR0y44bs,Popsito,Grace Kelly,MIKA,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733
427,0TZEk8nm7e3sttwSBe3V91,Popsito,It’s Time,Bobby Alu,0.92,0.371,7,-10.731,1,0.0623,0.129,0.000317,0.0841,0.401,95.933,226947
428,3dPtXHP0oXQ4HCWHsOA9js,Popsito,夜に駆ける,YOASOBI,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,261013
429,0wsis8nb0CLqWoRvEPvwiS,Popsito,Two Coins,DISPATCH,0.536,0.305,7,-8.645,1,0.121,0.858,2.9e-06,0.101,0.643,175.184,186520
430,2BJy5YrRMhVCqaLNY5cbv2,Popsito,Free,Donavon Frankenreiter,0.793,0.464,5,-6.624,1,0.0386,0.112,0.0,0.109,0.851,124.994,148600
431,6sK644HYqkBsoy8cLpLENA,Popsito,I'Ll Be Fine,fatsO,0.624,0.436,9,-5.975,1,0.0308,0.53,0.000519,0.0905,0.455,109.792,335187
432,1obcIZHLcmTxNJGTM1FtY6,Popsito,Ruthless,YOUNGTONES,0.791,0.954,2,-3.766,0,0.113,0.235,0.0,0.237,0.871,94.052,217574
433,7DM5k4ql2H94jNn0kN0SaU,Popsito,Clap Your Hands,Whilk & Misky,0.823,0.638,4,-11.364,0,0.055,0.232,0.211,0.0961,0.382,117.984,305532
434,09jscLcwa4usINbtfzo5FL,Popsito,When You Gonna Learn?,Jamiroquai,0.651,0.925,5,-3.389,0,0.053,0.12,0.0,0.057,0.658,106.286,230053
435,78orLDLxWpOZINipGYrV0g,Popsito,Who Are You,C2C,0.681,0.83,7,-6.352,0,0.248,0.177,8.25e-05,0.141,0.555,68.012,290627
436,1oERlssLrpssCAY6Yqqs6c,Popsito,Smokin Out The Window,Bruno Mars,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443
437,4pryE6cN2gFL1FVF5fYINl,Popsito,Leave The Door Open,Bruno Mars,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096
438,7suB6D6uKX5DfPukdGaz0W,Popsito,Fly As Me,Bruno Mars,0.783,0.627,2,-8.521,1,0.102,0.00756,0.0,0.0606,0.48,100.025,219389
439,7klPHv3HnXdUY3dSfTccNc,Popsito,Time,Free Nationals,0.469,0.771,5,-7.071,1,0.338,0.518,0.000197,0.0789,0.298,88.968,210385
440,22e6sT2Pu8kXpJeItO0xGg,Popsito,My Game,Deluxe,0.79,0.726,1,-4.919,1,0.0604,0.25,0.0,0.0787,0.889,114.953,215411
441,3ZDS9iPHxfmsUWACvJUd1F,Popsito,Know Your Worth,Disclosure,0.789,0.694,9,-7.667,0,0.0733,0.127,0.00137,0.262,0.432,103.005,181436
442,1LnEy9O3sYTeO6KiPHKGHq,Popsito,Birthday,Disclosure,0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58e-06,0.125,0.668,136.205,219520
443,47OnQIAx7QHkm1SbfXcjfP,Popsito,Juice - Breakbot Mix,Lizzo,0.779,0.741,0,-5.503,1,0.0961,0.0261,0.0,0.25,0.929,119.971,172453
444,6y0Etr2KJr0sdcEp7ajoUK,Popsito,Cosmic Girl - Remastered,Jamiroquai,0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,244147
445,1lRyZDsGGOm8fFRhaz0un4,Popsito,When I Am With You,Warhaus,0.682,0.534,1,-7.704,0,0.0452,0.253,0.657,0.0565,0.603,159.876,337700
446,6XKvP9q9B4RGIVmvZ22MwT,Popsito,Calle la Pantomima,Melendi,0.465,0.869,11,-5.9,0,0.0746,0.678,9.03e-06,0.136,0.544,158.217,188293
447,5py3FJrHEuR67BjR7wm8uj,Popsito,Me Maten - Live at NPR's Tiny Desk,C. Tangana,0.614,0.583,7,-10.012,1,0.523,0.526,0.0,0.718,0.794,79.04,242497
448,0LdAEUc7gyEY6xIG9y3lLM,Popsito,Candle Flame,Jungle,0.673,0.72,9,-7.318,0,0.039,0.143,1.82e-05,0.913,0.588,123.032,174021
449,6mfQHV1tPWUpme1qi9vYpI,Popsito,Keep Moving,Jungle,0.724,0.603,10,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,240880
450,6D1Yl6NEp9SSGWKBCFTlZX,Popsito,Give Over,Jungle,0.553,0.387,1,-8.673,1,0.0342,0.68,0.053,0.0992,0.148,137.983,213394
451,0Y30sCKxtNQ2MRpl00aA03,Popsito,Cherry,Jungle,0.613,0.427,8,-8.324,1,0.221,0.889,0.0279,0.129,0.467,82.523,196139
452,5cV6XZ4GspMzVFEgRdv5wa,Popsito,Home,Jungle,0.376,0.134,4,-10.981,0,0.0437,0.986,0.698,0.0946,0.232,76.684,132202
453,43A8FeaAetF2Imc28DX29I,Popsito,Julia,Jungle,0.623,0.647,10,-7.511,0,0.0301,0.022,0.00108,0.109,0.277,107.996,195294
454,0Gpq0lllEPZf98gVo9C4uS,Popsito,"Heavy, California",Jungle,0.674,0.713,6,-7.46,0,0.036,0.0733,0.139,0.169,0.704,111.017,184600
455,3g86N0SqyfxEVNMHlmW3RE,Popsito,Busy Earnin',Jungle,0.457,0.883,10,-5.61,0,0.0376,0.209,5.11e-06,0.0912,0.736,99.937,181773
456,2Foc5Q5nqNiosCNqttzHof,Popsito,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413
457,1CmUZGtH29Kx36C1Hleqlz,Popsito,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,235613
458,5YNFRKdTj5JG18ZWNDPDnD,Popsito,Royals,Lorde,0.665,0.432,7,-9.579,1,0.133,0.115,0.0,0.135,0.333,84.899,190185
459,0dEIca2nhcxDUV8C5QkPYb,Popsito,Give Life Back to Music,Daft Punk,0.788,0.616,9,-10.671,0,0.0337,0.00286,0.549,0.0952,0.696,119.037,275387
460,4WjH9Bzt3kx7z8kl0awxh4,Popsito,Lean On (feat. MØ & DJ Snake),Major Lazer,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
461,6fQcqEcXfnY0L6VwS0c3gT,Popsito,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,180021
462,494OU6M7NOf4ICYb4zWCf5,Popsito,Sugar,Maroon 5,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493
463,34gCuhDGsG4bRPIf9bb02f,Popsito,Thinking out Loud,Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560
464,7y2YUIyCuVhBidENVT0068,Popsito,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.258,0.631,5,-6.617,0,0.0541,0.281,0.0,0.127,0.266,189.583,252539
465,2sNvitW3TxiTeC9xT9f2ZZ,Popsito,Firestone,Kygo,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,273684
466,7dS5EaCoMnN7DzlpT6aRn2,Popsito,Take Me To Church,Hozier,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688
467,6RtPijgfPKROxEzTHNRiDp,Popsito,Rude,MAGIC!,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840
468,7cgu4JBW3hq1GwTM1ilkKQ,Popsito,Talking Body,Tove Lo,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427
469,6pIZ0u32c2Lku8PmCWtnMy,Popsito,King,Years & Years,0.563,0.864,4,-4.066,0,0.0386,0.0585,0.0,0.419,0.439,119.964,213424
470,1i1rNVtxbE7rdFfpHuNq2j,Popsito,Hold My Hand,Jess Glynne,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977,227344
471,1KZyVnyptQcPzkx7ELCnZC,Popsito,Hold Back The River,James Bay,0.715,0.715,5,-7.364,1,0.0902,0.0526,0.0,0.0936,0.507,134.922,238747
472,4iZPNYqzI2L0uwuUKun7Aa,Popsito,Stole the Show,Kygo,0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.438,99.879,222801
473,3H3cOQ6LBLSvmcaV7QkZEu,Popsito,Aerodynamic,Daft Punk,0.624,0.911,7,-7.482,1,0.0524,0.329,0.861,0.0727,0.135,122.902,212547
474,2VEZx7NWsZ1D0eJ4uv5Fym,Popsito,Digital Love,Daft Punk,0.644,0.664,9,-8.398,1,0.0332,0.048,0.867,0.342,0.53,124.726,301373
475,5W3cjX2J3tjhG8zb6u0qHn,Popsito,"Harder, Better, Faster, Stronger",Daft Punk,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,224693
476,1NeLwFETswx8Fzxl2AFl91,Popsito,Something About Us,Daft Punk,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,232667
477,5yxIenY5kSLlgTr3XGYw9p,Popsito,Rock With You,Michael Jackson,0.793,0.741,1,-6.494,1,0.0393,0.0794,0.00029,0.116,0.856,114.489,220040
478,52xaypL0Kjzk0ngwv3oBPR,Popsito,Beat It,Michael Jackson,0.762,0.8,3,-6.244,0,0.0449,0.027,5.83e-05,0.17,0.9,138.823,258267
479,6RQgvscK17WsaMj3N5RTer,Popsito,Remember the Time,Michael Jackson,0.834,0.908,8,-3.404,1,0.0646,0.128,0.00382,0.181,0.801,107.931,239627
480,4GCGH6TJ69neckwITeBFXK,Popsito,Earth Song,Michael Jackson,0.501,0.439,3,-7.521,0,0.0313,0.482,0.000117,0.087,0.145,138.377,406040
481,3MnBlnCbjYubZfhggHcPzz,Popsito,Kangaroo Court,Capital Cities,0.767,0.575,5,-5.087,0,0.0364,0.00717,0.000678,0.0304,0.975,99.988,223187
482,6BnONjR7itGMEqwxKTIlRM,Popsito,Safe And Sound,Capital Cities,0.653,0.822,0,-4.857,1,0.033,0.00021,0.0047,0.0838,0.762,117.949,192790
483,2CAK2t1reUgPK6OMgAMURB,Popsito,Wasted,Tiësto,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,190014
484,4ivxQTDPvf8nrUh8H2pfnr,Popsito,Shots,Imagine Dragons,0.565,0.768,2,-6.803,1,0.0365,0.00723,0.00458,0.309,0.381,104.949,232347
485,3PRLM4FzhplXfySa4B7bxS,Popsito,Money On My Mind,Sam Smith,0.65,0.845,2,-5.23,1,0.175,0.192,0.0004,0.231,0.734,133.664,192670
486,2UzMpPKPhbcC8RbsmuURAZ,Popsito,Do I Wanna Know?,Arctic Monkeys,0.55,0.532,5,-7.591,1,0.032,0.174,0.000347,0.218,0.41,85.032,272387
487,7Jzsc04YpkRwB1zeyM39wE,Popsito,R U Mine?,Arctic Monkeys,0.509,0.763,11,-5.724,0,0.0302,0.00708,0.0,0.224,0.635,97.076,201733
488,55h7vJchibLdUkxdlX3fK7,Popsito,Treasure,Bruno Mars,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560
489,3w3y8KPTfNeOKPiqUTakBh,Popsito,Locked out of Heaven,Bruno Mars,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478
490,6b8Be6ljOzmkOmFslEb23P,Popsito,24K Magic,Bruno Mars,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983
491,1I6pKIyaBp4OebTGLJpCCC,Popsito,Perm,Bruno Mars,0.853,0.871,8,-3.715,1,0.0851,0.0145,6.84e-05,0.198,0.863,124.021,210053
492,0kN8xEmgMW9mh7UmDYHlJP,Popsito,Versace on the Floor,Bruno Mars,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240
493,0KKkJNfGyhkQ5aFogxQAPU,Popsito,That's What I Like,Bruno Mars,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693
494,3G5iN5QBqMeXx3uZPy8tgB,Popsito,Young Girls,Bruno Mars,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,228720
495,48td6xvpokdYwvbl3JIiXP,Popsito,Love Never Felt So Good,Michael Jackson,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027
496,3X2Aw6bQ7TfMMKsTzjTlDg,TimeTronica,Waterfall,Disclosure,0.691,0.733,11,-6.887,0,0.0572,0.0212,5.61e-05,0.0894,0.834,128.038,232120
497,06U3tIapsJ0X6dZx5nhLtt,TimeTronica,Wildfire,SBTRKT,0.841,0.481,0,-7.188,0,0.387,0.0308,0.000515,0.0896,0.341,139.574,201000
498,3Ty7OTBNSigGEpeW2PqcsC,TimeTronica,Glory Box,Portishead,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,308627
499,1trC8L8YpawkU553ymy2zC,TimeTronica,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440
500,2kSc33d2kleICMfJ1IAwnw,TimeTronica,Waterguns,Caravan Palace,0.722,0.596,4,-6.1,1,0.0458,0.584,0.0,0.188,0.794,97.508,210280
501,4bL5GNTF2zw5WyEle7irMf,TimeTronica,Shake It On,Jamiroquai,0.767,0.624,1,-7.496,1,0.0543,0.0183,0.171,0.0674,0.218,120.003,314493
502,4LkJXlCD9AYjScPywhUjZs,TimeTronica,Dynamite,Jamiroquai,0.85,0.707,1,-6.026,0,0.0604,0.0642,3.49e-06,0.139,0.706,114.387,295400
503,2akjLHnHjDGsgqxuf48VYs,TimeTronica,The Bay,Metronomy,0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.887,121.226,290173
504,6zfczP87XO2SxWlQtnjFNa,TimeTronica,The Look,Metronomy,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,277653
505,4pNiE4LCVV74vfIBaUHm1b,TimeTronica,Sir Duke,Stevie Wonder,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760
506,4DgPcCPpxVN28ZOQBZBhu4,TimeTronica,Gym tonic - Original,Bob Sinclar,0.794,0.638,1,-4.041,1,0.0887,0.0065,1.96e-05,0.04,0.374,130.015,371566
507,1qEmFfgcLObUfQm0j1W2CK,TimeTronica,Late Night Talking,Harry Styles,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,177955
508,29rBJWizgnVht4qXpHyDxh,TimeTronica,Willing & Able,Disclosure,0.571,0.632,5,-6.884,0,0.752,0.252,0.0,0.104,0.943,199.987,292760
509,1SwdyY367WF7OwvOZl2yml,TimeTronica,Remedy,Breakbot,0.754,0.597,5,-6.472,1,0.0554,0.61,0.000269,0.172,0.499,107.038,268520
510,51UA67mEMSdjeIvbfBf2Q1,TimeTronica,Melancolia,Caravan Palace,0.71,0.688,6,-6.622,1,0.0305,0.656,1.62e-06,0.0972,0.768,136.032,243387
511,3THFKx88trZuOFlssVLJ5G,TimeTronica,Broken,Gorillaz,0.493,0.918,0,-4.618,1,0.034,0.00452,0.0858,0.427,0.703,158.897,197053
512,0UHhtA7tNKZaEPh7hYZVGP,TimeTronica,Feeling for You,Cassius,0.828,0.769,6,-10.409,1,0.0828,0.000141,0.741,0.184,0.73,133.055,277800
513,5jr6pG3khBcBXZRm8NogSe,TimeTronica,Baby I'm Yours,Breakbot,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,215787
514,64dLd6rVqDLtkXFYrEUHIU,TimeTronica,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150
515,7fsj6h62aREMAE3tlZK5Uc,TimeTronica,Mi Caribe,Systema Solar,0.738,0.852,7,-9.816,1,0.0565,0.00665,3.91e-05,0.098,0.631,116.069,206734
516,7DM5k4ql2H94jNn0kN0SaU,TimeTronica,Clap Your Hands,Whilk & Misky,0.823,0.638,4,-11.364,0,0.055,0.232,0.211,0.0961,0.382,117.984,305532
517,6X4f2HyaLrwTVi5juD27jY,TimeTronica,Stereo,BoomBox,0.887,0.408,2,-10.89,1,0.116,0.118,0.254,0.076,0.555,111.015,346000
518,09jscLcwa4usINbtfzo5FL,TimeTronica,When You Gonna Learn?,Jamiroquai,0.651,0.925,5,-3.389,0,0.053,0.12,0.0,0.057,0.658,106.286,230053
519,78orLDLxWpOZINipGYrV0g,TimeTronica,Who Are You,C2C,0.681,0.83,7,-6.352,0,0.248,0.177,8.25e-05,0.141,0.555,68.012,290627
520,73bDvrmSBh2fr53tLDH9oA,TimeTronica,Nightcall,Kavinsky,0.509,0.856,9,-5.091,0,0.0553,0.00895,0.0108,0.424,0.427,91.02,257320
521,22e6sT2Pu8kXpJeItO0xGg,TimeTronica,My Game,Deluxe,0.79,0.726,1,-4.919,1,0.0604,0.25,0.0,0.0787,0.889,114.953,215411
522,3ZDS9iPHxfmsUWACvJUd1F,TimeTronica,Know Your Worth,Disclosure,0.789,0.694,9,-7.667,0,0.0733,0.127,0.00137,0.262,0.432,103.005,181436
523,1LnEy9O3sYTeO6KiPHKGHq,TimeTronica,Birthday,Disclosure,0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58e-06,0.125,0.668,136.205,219520
524,05JiUSr7gRPSg4cFeqc6NE,TimeTronica,Who Knew?,Disclosure,0.741,0.888,5,-6.793,0,0.156,0.0826,0.000498,0.403,0.681,138.973,229987
525,3DWxTyMKS2ABm5kBUbJeTN,TimeTronica,Watch Your Step,Disclosure,0.834,0.897,11,-5.142,0,0.175,0.00507,0.000278,0.127,0.808,122.985,229627
526,19Az4r4Tb5VKSnajMPg8hb,TimeTronica,Holding On,Disclosure,0.71,0.804,5,-5.207,1,0.333,0.139,0.000246,0.241,0.845,124.004,315000
527,47OnQIAx7QHkm1SbfXcjfP,TimeTronica,Juice - Breakbot Mix,Lizzo,0.779,0.741,0,-5.503,1,0.0961,0.0261,0.0,0.25,0.929,119.971,172453
528,6y0Etr2KJr0sdcEp7ajoUK,TimeTronica,Cosmic Girl - Remastered,Jamiroquai,0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,244147
529,72nJMBop58qf4xbNwZD0qO,TimeTronica,De Charco En Charco,Samuraï,0.763,0.803,5,-4.297,1,0.0374,0.351,0.0,0.27,0.685,125.036,160589
530,3LBSFkq6w2zFMRrT4DB3Pm,TimeTronica,Arrested,Breakbot,0.805,0.543,0,-5.008,0,0.0561,0.404,1.27e-06,0.22,0.89,103.012,223893
531,30aVFx8u8eYjy0P6flmPYp,TimeTronica,F For You,Disclosure,0.756,0.821,3,-7.464,0,0.071,0.00733,0.0269,0.107,0.242,124.022,268935
532,0hhXziDUO0wNYPsstDQWN6,TimeTronica,Overnight,Parcels,0.815,0.819,8,-9.494,0,0.0521,0.364,0.0555,0.115,0.864,119.986,219604
533,34wcz4mpAActEc6gtqX3wz,TimeTronica,"Heavy, California",Jungle,0.674,0.713,6,-7.46,0,0.0359,0.0733,0.139,0.169,0.71,111.017,184600
534,44ZKnfWEkp7wPs035j4Tua,TimeTronica,Casio,Jungle,0.816,0.492,10,-7.464,0,0.0752,0.431,0.0896,0.0995,0.765,115.989,234370
535,7cMFjxhbXBpOlais7KMF3j,TimeTronica,Voyager,Daft Punk,0.669,0.743,7,-11.488,1,0.0494,0.288,0.805,0.309,0.28,119.881,227867
536,27tQgsWuNaFswSGGvHbohM,TimeTronica,The Sound of Violence (Cosmo Vitelli),Cassius,0.576,0.803,8,-6.835,0,0.234,0.00387,0.0104,0.281,0.847,119.685,312293
537,45pvLeeK3mcKz1O8hPmYMX,TimeTronica,Molecules,Disclosure,0.848,0.606,5,-6.263,0,0.106,0.0283,0.00689,0.129,0.758,108.02,236152
538,6o2Yj3Usc7tfNW9XJQy6eB,TimeTronica,Fantasy,Breakbot,0.898,0.58,5,-4.712,1,0.077,0.0981,0.00347,0.0571,0.888,124.945,196146
539,1aKPbD7aGsySdLz27P92Gt,TimeTronica,Make You Mine,Breakbot,0.831,0.555,9,-7.634,0,0.0364,0.0238,0.0253,0.0869,0.8,94.985,203333
540,0IedgQjjJ8Ad4B3UDQ5Lyn,TimeTronica,Fragments of Time (feat. Todd Edwards),Daft Punk,0.807,0.51,0,-9.729,1,0.0433,0.041,0.115,0.104,0.961,130.118,279773
541,3G9DXOdZHws7eFslJrJvKY,TimeTronica,Pharaohs,SBTRKT,0.794,0.578,5,-8.507,0,0.0571,0.00972,0.748,0.115,0.636,127.013,218147
542,1PpfOKfKJR5gVfz7yejNB7,TimeTronica,Hold On,SBTRKT,0.768,0.393,0,-11.737,1,0.04,0.226,0.361,0.0923,0.443,131.989,206600
543,1LSGOMbiDuu6QtuWqPWpmP,TimeTronica,Need You Now,Hot Chip,0.689,0.705,7,-9.235,1,0.0485,0.0122,0.815,0.108,0.144,120.043,285520
544,6q6PeTloTbL2vb1Gt9sQQc,TimeTronica,Ready For The Floor,Hot Chip,0.764,0.759,1,-5.443,0,0.0413,0.00903,0.0,0.0746,0.937,128.999,234240
545,75P61qDL1jMCHW13Su8bee,TimeTronica,Black Betty,Caravan Palace,0.832,0.948,4,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,189957
546,6kK2YbF8boQl32Lqkai3Ca,TimeTronica,All Night,Parov Stelar,0.797,0.618,7,-7.672,0,0.0429,0.107,0.845,0.243,0.826,125.02,166400
547,5hq3wJbtAoyXmLLxGShWbl,TimeTronica,Brotherswing,Caravan Palace,0.615,0.87,7,-4.792,0,0.143,0.00225,0.00618,0.0898,0.671,132.005,221960
548,4GZbEuFWqwq6IGIqtQRYb7,TimeTronica,Aftermath,Caravan Palace,0.614,0.663,8,-7.105,1,0.0406,0.23,0.00328,0.297,0.403,140.015,185870
549,55KhvVzqoaNEgaRTDmu6Zg,TimeTronica,Hold the Night,Lyre Le Temps,0.727,0.965,11,-4.186,0,0.0909,0.0259,2.29e-06,0.166,0.941,130.023,260307
550,2ZXWOCdQ2IJ63RBOjuQVR3,TimeTronica,Happy,C2C,0.753,0.92,5,-4.657,0,0.0933,0.0266,0.174,0.624,0.549,120.014,234640
551,1SayqEg8HKK2IeIEWjdYxY,TimeTronica,Down The Road,C2C,0.72,0.595,2,-6.109,0,0.0976,0.0672,4.73e-05,0.0775,0.486,111.0,207187
552,6CkLCVosy0zNl0hT6qURmx,TimeTronica,Nocturnal,Disclosure,0.679,0.681,2,-6.381,1,0.0368,0.0211,0.000139,0.126,0.266,103.008,404512
553,4YXadYEqepJdfH4UNZtJI0,TimeTronica,Omen,Disclosure,0.695,0.675,8,-5.202,1,0.217,0.0557,0.0,0.378,0.615,106.074,230250
554,0sWXjRFc91iTzq3fR1ce0t,TimeTronica,Latch,Disclosure,0.727,0.726,1,-5.453,1,0.0989,0.0155,9.1e-05,0.0899,0.591,121.989,255632
555,6eNQBntWe7hh6N0h62tRcg,TimeTronica,When A Fire Starts To Burn,Disclosure,0.621,0.746,7,-6.966,1,0.22,0.0094,0.000764,0.234,0.676,123.921,283706
556,5VTZOwQvBHC39vrmb1QAqF,TimeTronica,White Noise,Disclosure,0.67,0.846,10,-6.158,0,0.0499,0.00947,0.000184,0.317,0.894,119.978,277688
557,5mZhaSAHri15JO6VUeiSai,TimeTronica,Afterthought,Disclosure,0.725,0.739,9,-7.019,1,0.191,0.0777,1.65e-05,0.0904,0.478,120.007,320429
558,3jnuMN5P7fx5RSaov11GOh,TimeTronica,Moving Mountains,Disclosure,0.351,0.611,4,-8.557,0,0.0966,0.346,1.01e-05,0.112,0.42,148.289,335966
559,4cgDeD8ivcUrSODVW5mKcz,TimeTronica,Molecules,Disclosure,0.85,0.603,5,-6.413,0,0.111,0.0254,0.00505,0.14,0.754,108.033,236152
560,4TDwW6efxrpR5fJFCvRluQ,TimeTronica,Echoes,Disclosure,0.77,0.925,3,-7.109,0,0.125,0.00503,0.000184,0.0543,0.847,127.965,309459
561,7JLQVnSTrNLOBO2ORhfd3t,TimeTronica,Superego,Disclosure,0.467,0.723,3,-7.529,0,0.135,0.209,0.0,0.0799,0.801,80.054,273542
562,7wL6foQYnRiwkYvaFs6LGd,TimeTronica,Jaded,Disclosure,0.805,0.845,6,-5.112,1,0.208,0.0106,2.7e-06,0.0639,0.591,117.014,274750
563,43Ei9NSyEjgFYXoKLISyz4,TimeTronica,Magnets,Disclosure,0.703,0.638,10,-7.879,0,0.159,0.0606,2.21e-06,0.1,0.688,92.041,199246
564,31eL3t4POZ9Cc6YwpB5GTS,TimeTronica,Willing & Able,Disclosure,0.546,0.64,1,-6.869,1,0.785,0.242,0.0,0.106,0.934,199.984,292760
565,0wOlfQ3xWNuD1zliiOmAOT,TimeTronica,Hourglass,Disclosure,0.697,0.831,7,-5.687,1,0.175,0.00282,0.00382,0.0918,0.545,122.06,324240
566,2LTIrVBonJJLQHAjw41b28,TimeTronica,Help Me Lose My Mind,Disclosure,0.777,0.71,5,-5.694,0,0.0539,0.0412,0.0811,0.0577,0.306,109.029,244174
567,1ZqeykOaDmjkldzs7XGR4b,TimeTronica,Where Angels Fear To Tread,Disclosure,0.679,0.735,2,-6.218,0,0.136,0.23,0.602,0.148,0.603,107.998,225907
568,1il2M59aOrRTaYEyF9OcqQ,TimeTronica,Love Can Be So Hard,Disclosure,0.749,0.815,4,-7.365,0,0.161,0.0216,0.26,0.346,0.571,114.987,246973
